"product_id","product_name","product_category","manufacturing_city","size","weight_kg","retail_price","cost_price","sku","supplier","active","quantity"
"734992","memory foam pillow basic","Home & Garden","Shenzhen","Unknown","0.94","24.99","9.78","SKU-67626","FastShip Ltd","",339
"427617","Vitamin C Serum Ultra","Beauty","Shanghai","XL","2.12","49.99","12.53","SKU-17829","ValueChain Partners",1,1809
"557925","Green Tea Pack Max","Grocery","Bangalore","XXL","1.71","34.99","18.3","SKU-57708","QualityGoods Corp",1,1802
"676363","Steering Wheel Cover Max","Automotive","Shanghai","6","7.54","124.99","60.87","SKU-90884","MegaManufacture Inc",1,1546
"497542","Facial Cleanser Basic","Beauty","Detroit","XXL","0.58","49.99","12.61","SKU-32703","ECOSOURCE LLC","",1647
"748696","USB-C Hub Mini","Electronics","Tokyo","M","6.23","99.99","49.45","SKU-86354","TechParts Asia",1,1079
"709254","Wireless Headphones Plus","Electronics","Warsaw","M","2.75","399.99","199.69","SKU-48280","Global Supply Co.",1,183
"718372","Yoga Mat Max","Sports","Bangalore","S","0.84","89.99","30.6","SKU-71502","FastShip Ltd",1,1992
"345722","Puffer Jacket Elite","Apparel","Bangalore","S","0.38","149.99","49.59","SKU-67246","MegaManufacture Inc",1,1777
"375722","SSD 1TB Mini","Electronics","Seoul","XS","3.53","124.99","53.83","SKU-59107","QualityGoods Corp","",692
"326222","Bluetooth Speaker Standard","Electronics","Bangalore","M","7.19","49.99","25.82","SKU-42034","MegaManufacture Inc",1,229
"599704","Protein Shaker Basic","Sports","Detroit","XXL","2.56","34.99","12.79","SKU-37617","TechParts Asia",1,1229
"706135","Play-Doh Set Ultra","Toys & Games","Detroit","L","0.78","249.99","83.23","SKU-87979","TechParts Asia",1,687
"240384","Action Figure Plus","Toys & Games","Guangzhou","L","0.67","19.99","6.21","SKU-99722","PrimeMaterials GmbH","",1299
"715332","Microfiber Cloth Set Plus","Automotive","Shanghai","One Size","9.37","149.99","75.95","SKU-79462","EcoSource LLC","",1529
"893454","4K Smart TV Ultra","Electronics","Berlin","XS","4.66","9.99","4.33","SKU-53873","megamanufacture inc",1,1626
"482199","Setting Spray Ultra","Beauty","Berlin","L","3.42","34.99","8.76","SKU-86400","Global Supply Co.","",1707
"551860","Blush Palette Basic","Beauty","Chennai","L","4.29","14.99","4.15","SKU-91418","MegaManufacture Inc",1,163
"102303","protein shaker plus","Sports","Los Angeles","S","0.57","39.99","16.8","SKU-17145","MegaManufacture Inc",1,1633
"768706","Science Kit Premium","Toys & Games","Chennai","Unknown","1.42","39.99","15.88","SKU-86707","FastShip Ltd","",701
"930281","BLUETOOTH SPEAKER ULTRA","Electronics","Chennai","XL","5.65","19.99","8.09","SKU-75432","TechParts Asia",1,435
"610343","Leather Belt Ultra","Apparel","Shanghai","N/A","3.83","399.99","132.21","SKU-72014","Global Supply Co.",1,1678
"432043","Memory Foam Pillow Basic","Home & Garden","Chennai","S","2.67","199.99","74.09","SKU-42420","TechParts Asia",1,1954
"455784","Poetry Collection Elite","Books","Berlin","M","0.79","14.99","5.76","SKU-24440","FastShip Ltd",1,1397
"644951","Gold Hoop Earrings Plus","Jewelry","Warsaw","XL","0.61","74.99","15.81","SKU-97579","Global Supply Co.",1,1860
"452618","Motor Oil 5W-30 Pro","Automotive","Shenzhen","One Size","8.99","59.99","31.45","SKU-41479","Global Supply Co.","",1598
"871740","Hydrating Moisturizer Ultra","Beauty","Warsaw","N/A","2.32","399.99","102.15","SKU-61889","ValueChain Partners",1,327
"952686","Ankle Chain Max","Jewelry","Chennai","N/A","4.85","34.99","6.73","SKU-88916","MegaManufacture Inc",1,891
"744481","Tablet 10"" Plus","Electronics","Ho Chi Minh City","S","0.71","34.99","16.5","SKU-58905","TechParts Asia","",780
"587467","Blush Palette Standard","Beauty","Guangzhou","XXL","1.64","19.99","5.36","SKU-81194","FastShip Ltd",1,1914
"117367","Unknown","Grocery","Berlin","XL","0.5","399.99","237.04","SKU-10348","PrimeMaterials GmbH",1,263
"254887","Building Blocks Mini","Toys & Games","Istanbul","M","3.06","149.99","59.5","SKU-72659","Unknown",1,1255
"417003","Wireless Headphones Standard","Electronics","Shenzhen","One Size","7.67","39.99","17.9","SKU-51054","FastShip Ltd",1,821
"846635","Remote Control Car Plus","Toys & Games","Chicago","XXL","3.69","49.99","16.59","SKU-15013","EcoSource LLC",1,1676
"171252","Resistance Bands Lite","Sports","Unknown","One Size","3.88","9.99","3.53","SKU-57819","ValueChain Partners",1,1190
"631553","USB-C Hub Lite","Electronics","Seoul","XXL","2.36","399.99","154.85","SKU-71162","TechParts Asia",1,1946
"649713","Oxford Shirt Basic","Apparel","Chennai","Unknown","1.07","24.99","7.48","SKU-71428","Unknown",1,8
"322022","Webcam HD Basic","Electronics","Seoul","L","3.33","89.99","42.47","SKU-43916","QualityGoods Corp",1,406
"291936","Protein Shaker Lite","Sports","Tokyo","9","2.57","14.99","6.33","SKU-31646","EcoSource LLC",1,1904
"342716","Steering Wheel Cover Lite","Automotive","Berlin","XL","10.66","34.99","17.75","SKU-76838","Unknown","",763
"557058","Data Science Handbook Basic","Books","Los Angeles","S","3.18","39.99","14.26","SKU-76871","ValueChain Partners",1,598
"986593","SSD 1TB Plus","Electronics","Chicago","S","3.71","299.99","131.25","SKU-69773","PrimeMaterials GmbH",1,839
"461145","Cast Iron Skillet Standard","Home & Garden","Shenzhen","XXL","1.47","49.99","19.59","SKU-81641","FastShip Ltd",1,1562
"864201","Smart Watch Pro","Electronics","Ho Chi Minh City","S","8.0","74.99","29.79","SKU-52959","QualityGoods Corp",1,1739
"991737","Matte Lipstick Premium","Beauty","Guangzhou","M","2.93","74.99","17.23","SKU-49201","EcoSource LLC",1,1232
"268546","Eye Cream Elite","Beauty","Tokyo","XL","2.38","24.99","5.96","SKU-81767","TechParts Asia","",604
"580412","Unknown","Toys & Games","Bangalore","S","3.56","39.99","12.17","SKU-26977","MegaManufacture Inc",1,330
"326061","Nail Polish Set Lite","Beauty","Los Angeles","12","0.28","39.99","9.39","SKU-19677","MegaManufacture Inc",1,379
"115799","Wireless Headphones Mini","Electronics","Bangalore","L","6.0","29.99","12.02","SKU-25616","Global Supply Co.",1,304
"631219","4K Smart TV Lite","Electronics","Warsaw","Unknown","6.33","34.99","13.67","SKU-73426","Global Supply Co.","",1504
"606489","Organic Coffee Beans Pro","Grocery","Berlin","L","1.37","49.99","31.31","SKU-22220","MegaManufacture Inc","",354
"284084","Slim Fit Jeans Basic","Apparel","Shanghai","L","4.39","39.99","12.89","SKU-70210","FastShip Ltd",1,654
"529008","Yoga Pants Premium","Apparel","Seoul","XXL","3.54","19.99","6.64","SKU-68450","EcoSource LLC","",1699
"931131","Unknown","Sports","Istanbul","L","1.31","149.99","61.12","SKU-73436","EcoSource LLC",1,1298
"474175","Spice Rack Premium","Home & Garden","Bangalore","S","4.59","59.99","19.36","SKU-85461","EcoSource LLC",1,1289
"672079","STAINLESS STEEL PAN LITE","Home & Garden","Shanghai","N/A","4.75","199.99","78.3","SKU-56828","QualityGoods Corp","",1456
"570050","webcam hd standard","Electronics","Shanghai","XL","3.1","74.99","32.45","SKU-87019","QualityGoods Corp",1,1482
"273982","Gaming Mouse Premium","Electronics","Berlin","XL","1.86","24.99","12.62","SKU-92249","EcoSource LLC",1,1682
"142383","USB-C Hub Mini","Electronics","Berlin","XL","7.97","199.99","90.35","SKU-99810","FastShip Ltd",1,267
"708851","Cast Iron Skillet Pro","Home & Garden","Mexico City","S","3.74","74.99","29.2","SKU-91831","Unknown","",775
"218414","Coconut Water Max","Grocery","Chennai","Unknown","0.88","499.99","260.61","SKU-58796","FastShip Ltd",1,370
"838797","USB-C Hub Standard","Electronics","Mexico City","XL","4.02","9.99","4.46","SKU-86550","ValueChain Partners","",1376
"952679","Blush Palette Lite","Beauty","Guangzhou","S","2.43","299.99","78.92","SKU-63523","QualityGoods Corp",1,1278
"184365","Leather Belt Pro","Apparel","Bangalore","10","3.1","24.99","8.08","SKU-57197","PrimeMaterials GmbH","",1551
"810526","Water Guns Elite","Toys & Games","Seoul","XL","2.89","89.99","33.24","SKU-89477","TechParts Asia",1,1639
"107096","Ankle Chain Mini","Jewelry","Chennai","L","3.86","99.99","19.52","SKU-16371","PrimeMaterials GmbH",1,1556
"641975","Smart Watch Plus","Electronics","Chicago","S","1.19","99.99","44.18","SKU-84018","Global Supply Co.",1,187
"130610","Wireless Headphones Lite","Electronics","Tokyo","M","5.02","39.99","15.97","SKU-89124","Global Supply Co.",1,1135
"372427","USB-C Hub Plus","Electronics","Bangalore","S","3.73","89.99","43.88","SKU-70239","PrimeMaterials GmbH",1,1776
"834233","Language Workbook Lite","Books","Bangalore","XXL","3.9","39.99","15.68","SKU-99015","EcoSource LLC",1,722
"109585","Mechanical Keyboard Premium","Electronics","Unknown","M","1.02","39.99","18.24","SKU-20768","ValueChain Partners",1,645
"861200","Graphic Tee Max","Apparel","Seoul","N/A","1.97","89.99","23.96","SKU-64290","QualityGoods Corp",1,287
"862886","Nail Polish Set Standard","Beauty","Istanbul","S","4.16","19.99","5.73","SKU-87979","MegaManufacture Inc",1,607
"637566","Board Game Classic Mini","Toys & Games","Warsaw","L","2.81","499.99","158.1","SKU-12789","Unknown",1,1366
"565412","Protein Shaker Mini","Sports","Bangalore","XL","0.72","249.99","112.83","SKU-82289","EcoSource LLC",1,732
"700081","Graphic Tee Elite","Apparel","Detroit","9","4.02","59.99","18.94","SKU-33996","TechParts Asia",1,1108
"746915","Wool Blazer Basic","Apparel","Berlin","M","5.0","14.99","4.75","SKU-11837","TechParts Asia","",1356
"554779","Rice Cakes Plus","Grocery","Guangzhou","Unknown","1.65","249.99","155.19","SKU-41228","QualityGoods Corp","",1919
"794042","Jump Starter Premium","Automotive","Istanbul","XL","0.91","99.99","54.3","SKU-67806","TechParts Asia",1,212
"660814","Board Game Classic Basic","Toys & Games","Los Angeles","L","2.61","149.99","53.76","SKU-52690","EcoSource LLC",1,1714
"166165","Slim Fit Jeans Plus","Apparel","Shanghai","N/A","0.81","9.99","3.39","SKU-84871","MegaManufacture Inc",1,1266
"882354","Smart Watch Pro","Electronics","Seoul","M","3.24","124.99","62.47","SKU-23984","QualityGoods Corp",1,1046
"898867","Jump Starter Ultra","Automotive","Mexico City","XL","0.57","9.99","5.55","SKU-21192","MegaManufacture Inc",1,1490
"197573","LED Desk Lamp Max","Home & Garden","Ho Chi Minh City","M","2.39","39.99","12.76","SKU-18430","TechParts Asia",1,316
"697467","Wool Blazer Basic","Apparel","Shenzhen","XS","3.1","24.99","7.9","SKU-60014","EcoSource LLC",1,1001
"483162","webcam hd basic","Electronics","Los Angeles","9","6.06","39.99","16.74","SKU-38423","PrimeMaterials GmbH",1,1121
"153642","Organic Coffee Beans Ultra","Grocery","Tokyo","S","0.55","19.99","13.17","SKU-53181","ValueChain Partners",1,488
"380465","4K Smart TV Standard","Electronics","Berlin","L","1.58","29.99","12.61","SKU-39741","QualityGoods Corp",1,1879
"295361","Blush Palette Pro","Beauty","Tokyo","L","0.98","59.99","13.61","SKU-67980","EcoSource LLC",1,119
"537983","Unknown","Books","Ho Chi Minh City","One Size","2.66","34.99","15.72","SKU-29942","ValueChain Partners",1,1506
"444061","Jump Rope Mini","Sports","Unknown","XL","2.27","49.99","22.44","SKU-84767","MegaManufacture Inc",1,236
"771394","Stainless Steel Pan Max","Home & Garden","Warsaw","XL","4.91","29.99","9.89","SKU-29917","FastShip Ltd",1,920
"866288","Fitness Tracker Lite","Sports","Shanghai","XS","1.43","29.99","12.47","SKU-11989","MegaManufacture Inc",1,1324
"162823","SSD 1TB Lite","Electronics","Detroit","L","2.9","59.99","27.63","SKU-42208","FastShip Ltd",1,1033
"945091","Eye Cream Pro","Beauty","Unknown","N/A","0.32","19.99","4.91","SKU-84233","ValueChain Partners",1,100
"245824","Vitamin C Serum Elite","Beauty","Seoul","One Size","2.36","59.99","14.9","SKU-82455","FastShip Ltd",1,1421
"930956","Matte Lipstick Max","Beauty","Detroit","L","1.97","24.99","6.27","SKU-60959","Global Supply Co.",1,474
"877948","SSD 1TB Pro","Electronics","Istanbul","One Size","1.69","24.99","10.24","SKU-76202","EcoSource LLC",1,1990
"525146","Vitamin C Serum Pro","Beauty","Seoul","M","3.17","34.99","9.89","SKU-82957","Global Supply Co.",1,616
"606390","Remote Control Car Basic","Toys & Games","Detroit","L","0.82","499.99","178.72","SKU-83866","QualityGoods Corp",1,1433
"302511","Webcam HD Plus","Electronics","Shanghai","M","7.42","49.99","25.1","SKU-79558","PrimeMaterials GmbH",1,987
"284308","Rice Cakes Ultra","Grocery","Bangalore","M","0.34","99.99","54.84","SKU-69253","EcoSource LLC","",1256
"981334","Hydrating Moisturizer Ultra","Beauty","Warsaw","XXL","1.86","39.99","10.74","SKU-18987","QualityGoods Corp",1,477
"750706","Tire Pressure Gauge Ultra","Automotive","Ho Chi Minh City","XL","7.91","399.99","178.83","SKU-96649","ValueChain Partners",1,1386
"392477","Cookbook Deluxe Plus","Books","Mexico City","L","3.4","59.99","24.63","SKU-92130","PrimeMaterials GmbH",1,713
"735710","Bluetooth Speaker Lite","Electronics","Bangalore","XS","1.89","24.99","11.5","SKU-74990","ValueChain Partners",1,223
"889882","Car Vacuum Ultra","Automotive","Guangzhou","S","3.23","199.99","101.17","SKU-20060","Global Supply Co.",1,1251
"646781","Fitness Tracker Max","Sports","Istanbul","L","2.26","89.99","38.23","SKU-94364","global supply co.",1,918
"653815","Remote Control Car Max","Toys & Games","Berlin","Unknown","2.45","399.99","123.4","SKU-18129","ValueChain Partners",1,1236
"428267","card game premium","Toys & Games","Shanghai","S","3.35","39.99","15.67","SKU-25821","EcoSource LLC",1,947
"725510","Car Phone Mount Elite","Automotive","Chicago","Unknown","9.02","149.99","70.26","SKU-28832","MegaManufacture Inc","",204
"891645","GPS Navigator Premium","Automotive","Guangzhou","M","9.0","74.99","40.71","SKU-43106","PrimeMaterials GmbH",1,1665
"584838","Cotton Bath Towel Pro","Home & Garden","Ho Chi Minh City","L","4.53","124.99","41.21","SKU-32190","PrimeMaterials GmbH",1,1611
"932932","Smart Watch Standard","Electronics","Guangzhou","XXL","5.69","29.99","13.23","SKU-76325","TechParts Asia",1,1891
"598969","Science Kit Premium","Toys & Games","Bangalore","XL","1.82","149.99","45.19","SKU-27500","TechParts Asia",1,43
"938817","Slim Fit Jeans Premium","Apparel","Guangzhou","S","1.05","124.99","37.59","SKU-13082","MegaManufacture Inc",1,509
"793150","Building Blocks Max","Toys & Games","Tokyo","XL","4.93","89.99","34.02","SKU-39207","QualityGoods Corp",1,1544
"584498","Fiction Novel Elite","Books","Los Angeles","N/A","3.09","249.99","103.88","SKU-76092","PrimeMaterials GmbH",1,1794
"291663","USB-C Hub Mini","Electronics","Shanghai","L","2.32","29.99","12.23","SKU-79924","ValueChain Partners",1,1560
"286266","Remote Control Car Premium","Toys & Games","Seoul","L","1.15","34.99","14.01","SKU-26856","TechParts Asia","",34
"283640","Mechanical Keyboard Mini","Electronics","Chennai","L","0.43","19.99","8.56","SKU-97817","QualityGoods Corp",1,544
"397979","Floral Sundress Basic","Apparel","Ho Chi Minh City","XL","4.74","124.99","32.23","SKU-75968","FastShip Ltd",1,1320
"154302","Green Tea Pack Basic","Grocery","Guangzhou","L","2.4","399.99","249.58","SKU-29181","FastShip Ltd",1,1435
"892182","Floral Sundress Pro","Apparel","Berlin","M","3.18","24.99","7.42","SKU-55806","PrimeMaterials GmbH",1,513
"534096","Unknown","Toys & Games","Shenzhen","L","4.79","249.99","87.75","SKU-72634","QualityGoods Corp",1,1988
"688132","Bluetooth Speaker Standard","Electronics","Bangalore","L","4.47","34.99","15.58","SKU-39170","ecosource llc",1,1931
"143631","Spice Rack Basic","Home & Garden","Shanghai","L","0.99","499.99","168.06","SKU-74891","Unknown",1,1094
"117500","Puffer Jacket Plus","Apparel","Seoul","XXL","2.25","149.99","47.91","SKU-20426","FastShip Ltd",1,1542
"825309","Cycling Helmet Max","Sports","Chicago","XL","2.18","99.99","38.0","SKU-55419","MegaManufacture Inc","",1236
"494900","Card Game Max","Toys & Games","Unknown","XL","2.14","9.99","2.98","SKU-59605","PrimeMaterials GmbH","",1191
"138105","Yoga Pants Basic","Apparel","Tokyo","M","3.71","34.99","10.01","SKU-87026","PrimeMaterials GmbH","",202
"419739","Stainless Steel Pan Mini","Home & Garden","Bangalore","L","4.66","29.99","11.1","SKU-87601","ValueChain Partners",1,1231
"868367","Setting Spray Pro","Beauty","Istanbul","L","1.34","14.99","3.85","SKU-25982","MegaManufacture Inc",1,664
"618019","Spice Rack Max","Home & Garden","Los Angeles","XXL","4.44","89.99","34.54","SKU-23847","PrimeMaterials GmbH",1,903
"527433","Car Vacuum Pro","Automotive","Ho Chi Minh City","M","1.66","124.99","65.87","SKU-41766","ValueChain Partners","",693
"944962","Indoor Plant Pot Lite","Home & Garden","Berlin","L","2.86","399.99","140.8","SKU-11673","EcoSource LLC",1,1396
"760914","Bluetooth Speaker Standard","Electronics","Shenzhen","M","6.91","49.99","20.87","SKU-15113","ValueChain Partners",1,1122
"432918","SSD 1TB Basic","Electronics","Shenzhen","L","1.25","149.99","75.89","SKU-94515","Global Supply Co.",1,1954
"732063","Vitamin C Serum Basic","Beauty","Unknown","7","4.51","59.99","14.98","SKU-91913","PrimeMaterials GmbH",1,1673
"861894","4K Smart TV Plus","Electronics","Warsaw","8","5.83","14.99","7.33","SKU-52065","QualityGoods Corp",1,702
"177289","Board Game Classic Lite","Toys & Games","Los Angeles","L","4.93","9.99","3.67","SKU-23426","ValueChain Partners",1,1703
"281926","Tablet 10"" Premium","Electronics","Istanbul","L","2.6","19.99","8.01","SKU-51241","TechParts Asia",1,10
"382146","Travel Journal Lite","Books","Los Angeles","S","1.68","149.99","68.31","SKU-27400","PrimeMaterials GmbH",1,278
"401603","Wool Blazer Premium","Apparel","Guangzhou","L","2.09","89.99","23.9","SKU-13458","Global Supply Co.",1,1450
"169348","SSD 1TB Plus","Electronics","Tokyo","L","7.55","249.99","119.68","SKU-52932","FastShip Ltd",1,1650
"189913","Running Shoes Ultra","Sports","Bangalore","XS","0.54","99.99","42.95","SKU-47222","Unknown",1,966
"759827","Almond Butter Basic","Grocery","Seoul","XXL","0.76","29.99","16.79","SKU-47003","PrimeMaterials GmbH",1,312
"233827","Jump Rope Standard","Sports","Detroit","L","1.82","14.99","6.86","SKU-99125","EcoSource LLC",1,741
"293319","Blush Palette Elite","Beauty","Chennai","S","3.77","199.99","43.14","SKU-27994","PrimeMaterials GmbH",1,671
"513160","Slim Fit Jeans Standard","Apparel","Bangalore","M","4.11","499.99","151.32","SKU-85465","TechParts Asia",1,1632
"614084","Wireless Headphones Plus","Electronics","Guangzhou","N/A","7.48","499.99","204.91","SKU-59488","EcoSource LLC",1,1309
"104895","Car Phone Mount Standard","Automotive","Mexico City","6","0.78","299.99","131.81","SKU-32265","EcoSource LLC","",1123
"512151","Tablet 10"" Basic","Electronics","Shenzhen","XS","4.2","24.99","10.42","SKU-47753","EcoSource LLC",1,612
"695748","SSD 1TB Ultra","Electronics","Mexico City","XS","1.39","59.99","27.85","SKU-52879","PrimeMaterials GmbH","",16
"568127","Play-Doh Set Basic","Toys & Games","Ho Chi Minh City","XL","3.22","29.99","12.0","SKU-79848","MegaManufacture Inc",1,444
"353814","Crystal Headband Mini","Jewelry","Unknown","L","3.83","499.99","100.98","SKU-42383","PrimeMaterials GmbH","",1903
"543814","Stuffed Animal Premium","Toys & Games","Istanbul","One Size","0.48","39.99","13.94","SKU-44002","Global Supply Co.",1,184
"477717","Oxford Shirt Basic","Apparel","Bangalore","XL","1.35","49.99","14.9","SKU-50773","QualityGoods Corp",1,386
"296059","Ankle Chain Ultra","Jewelry","Ho Chi Minh City","XL","1.64","249.99","48.8","SKU-99970","Global Supply Co.",1,1161
"601410","Smart Watch Elite","Electronics","Los Angeles","L","2.79","399.99","157.64","SKU-78876","TechParts Asia",1,1651
"884897","MECHANICAL KEYBOARD MAX","Electronics","Guangzhou","XS","6.38","124.99","61.91","SKU-54124","MegaManufacture Inc","",1603
"565776","Garden Hose Plus","Home & Garden","Mexico City","XL","4.65","39.99","12.93","SKU-31349","TechParts Asia",1,1419
"551989","Wool Blazer Pro","Apparel","Detroit","S","3.47","24.99","7.59","SKU-17036","ValueChain Partners",1,766
"178463","Science Kit Basic","Toys & Games","Guangzhou","XXL","4.7","19.99","7.81","SKU-74694","PrimeMaterials GmbH","",1476
"390421","Mechanical Keyboard Basic","Electronics","Guangzhou","S","1.34","149.99","77.4","SKU-61778","megamanufacture inc",1,1369
"846221","Gold Hoop Earrings Lite","Jewelry","Warsaw","N/A","3.86","24.99","5.48","SKU-96491","Global Supply Co.",1,45
"963274","hydrating moisturizer elite","Beauty","Detroit","M","3.37","24.99","6.67","SKU-36305","PrimeMaterials GmbH","",526
"447362","Puffer Jacket Pro","Apparel","Istanbul","M","4.13","249.99","71.24","SKU-34254","ValueChain Partners",1,253
"467856","Water Guns Max","Toys & Games","Ho Chi Minh City","9","3.65","34.99","13.95","SKU-56285","QualityGoods Corp",1,1733
"293411","Science Kit Standard","Toys & Games","Mexico City","XL","4.9","499.99","201.1","SKU-34765","ValueChain Partners",1,1463
"614435","Play-Doh Set Plus","Toys & Games","Detroit","L","1.5","24.99","7.73","SKU-97632","TechParts Asia",1,1806
"396882","Motor Oil 5W-30 Premium","Automotive","Bangalore","XL","1.39","99.99","55.97","SKU-82817","FastShip Ltd","",153
"777513","Yoga Pants Max","Apparel","Bangalore","XS","3.73","9.99","2.78","SKU-47179","EcoSource LLC","",277
"773440","Cast Iron Skillet Pro","Home & Garden","Chicago","XXL","1.4","74.99","22.61","SKU-35194","QualityGoods Corp",1,691
"477400","leather belt max","Apparel","Seoul","L","1.63","59.99","18.57","SKU-81592","Global Supply Co.",1,1605
"780999","Yoga Pants Max","Apparel","Chicago","L","4.18","29.99","8.76","SKU-95411","ValueChain Partners",1,1139
"224078","Mechanical Keyboard Mini","Electronics","Bangalore","N/A","7.52","199.99","82.71","SKU-99139","ValueChain Partners",1,1358
"267457","Facial Cleanser Premium","Beauty","Shanghai","M","1.06","399.99","112.83","SKU-11517","TechParts Asia",1,1269
"126596","Vitamin C Serum Basic","Beauty","Bangalore","L","3.28","299.99","81.63","SKU-71710","ValueChain Partners",1,487
"211760","Nail Polish Set Pro","Beauty","Shenzhen","XXL","2.03","39.99","8.55","SKU-90811","ValueChain Partners",1,1614
"221414","Yoga Mat Elite","Sports","Ho Chi Minh City","XL","0.83","34.99","12.53","SKU-74210","QualityGoods Corp",1,1471
"518801","4K Smart TV Max","Electronics","Los Angeles","XL","2.39","39.99","18.27","SKU-72763","EcoSource LLC","",1680
"208976","Nail Polish Set Ultra","Beauty","Bangalore","S","0.94","29.99","6.62","SKU-15288","PrimeMaterials GmbH",1,67
"403915","Eye Cream Max","Beauty","Mexico City","XS","1.48","19.99","5.22","SKU-19368","QualityGoods Corp","",486
"262555","Air Purifier Max","Home & Garden","Warsaw","XL","0.17","399.99","119.49","SKU-45237","TECHPARTS ASIA","",972
"756883","Diamond Bracelet Premium","Jewelry","Chicago","L","2.47","249.99","52.33","SKU-38535","ValueChain Partners",1,155
"485178","eye cream elite","Beauty","Warsaw","XXL","1.15","9.99","2.79","SKU-74351","MegaManufacture Inc",1,329
"605543","Tablet 10"" Pro","Electronics","Tokyo","S","3.45","49.99","22.64","SKU-76992","ValueChain Partners",1,787
"466813","Bluetooth Speaker Lite","Electronics","Berlin","XXL","5.8","299.99","128.44","SKU-65899","PrimeMaterials GmbH",1,1359
"904812","Cookbook Deluxe Pro","Books","Chennai","L","0.96","34.99","12.23","SKU-38573","QualityGoods Corp",1,1373
"539963","SSD 1TB Pro","Electronics","Ho Chi Minh City","6","5.62","124.99","50.34","SKU-51728","TechParts Asia",1,1982
"210639","Eyebrow Pencil Elite","Beauty","Guangzhou","XL","3.81","59.99","16.87","SKU-16759","PrimeMaterials GmbH","",1243
"534303","Microfiber Cloth Set Max","Automotive","Warsaw","L","0.68","89.99","48.15","SKU-53088","PrimeMaterials GmbH","",1220
"154040","Wool Blazer Mini","Apparel","Ho Chi Minh City","XL","3.1","19.99","5.53","SKU-85511","PrimeMaterials GmbH",1,521
"553633","memory foam pillow plus","Home & Garden","Istanbul","S","0.52","9.99","3.52","SKU-52768","MegaManufacture Inc",1,186
"291132","Beanie Hat Lite","Apparel","Ho Chi Minh City","L","4.19","9.99","3.24","SKU-58023","Global Supply Co.",1,1323
"829168","Mechanical Keyboard Lite","Electronics","Warsaw","N/A","1.53","399.99","157.73","SKU-25985","FastShip Ltd",1,408
"163556","Running Shorts Plus","Apparel","Shanghai","XL","2.93","124.99","42.17","SKU-15887","Global Supply Co.",1,1033
"511564","Unknown","Electronics","Guangzhou","L","6.5","49.99","24.09","SKU-33575","TechParts Asia",1,881
"551524","Car Air Freshener Plus","Automotive","Chicago","M","4.54","399.99","182.98","SKU-93343","Global Supply Co.",1,968
"337547","Charm Pendant Elite","Jewelry","Berlin","M","1.74","199.99","34.41","SKU-95910","QualityGoods Corp",1,1567
"478120","Microfiber Cloth Set Pro","Automotive","Istanbul","6","8.0","9.99","4.32","SKU-68407","QualityGoods Corp",1,1635
"654634","Hair Mask Basic","Beauty","Seoul","N/A","4.65","149.99","39.58","SKU-17570","EcoSource LLC",1,24
"314181","Graphic Tee Pro","Apparel","Guangzhou","XS","1.37","124.99","39.21","SKU-57627","QualityGoods Corp",1,1298
"695990","Cycling Helmet Mini","Sports","Chennai","L","1.88","34.99","12.11","SKU-93513","TechParts Asia",1,781
"173832","Hair Mask Elite","Beauty","Mexico City","S","0.87","249.99","58.9","SKU-15837","FastShip Ltd",1,1053
"533525","Vitamin C Serum Pro","Beauty","Berlin","XL","3.71","199.99","48.77","SKU-16213","Unknown",1,1739
"982683","Protein Shaker Premium","Sports","Tokyo","Unknown","0.24","39.99","15.58","SKU-51522","FastShip Ltd",1,937
"786508","Tablet 10"" Premium","Electronics","Shenzhen","Unknown","4.77","29.99","12.57","SKU-64129","PrimeMaterials GmbH",1,631
"881439","Graphic Tee Mini","Apparel","Berlin","N/A","1.97","9.99","2.94","SKU-42278","FastShip Ltd",1,652
"225805","Graphic Tee Mini","Apparel","Warsaw","L","4.66","149.99","44.41","SKU-31207","TechParts Asia","",1722
"608223","Throw Blanket Basic","Home & Garden","Shanghai","L","1.04","74.99","27.89","SKU-50414","Global Supply Co.",1,1055
"858711","Coconut Water Basic","Grocery","Bangalore","L","2.4","29.99","18.62","SKU-83143","ValueChain Partners",1,1866
"479404","Graphic Tee Plus","Apparel","Warsaw","XL","3.93","39.99","12.18","SKU-95301","FastShip Ltd",1,1362
"167603","Stuffed Animal Pro","Toys & Games","Berlin","S","3.44","124.99","46.07","SKU-73330","QualityGoods Corp","",1997
"177794","Memory Foam Pillow Mini","Home & Garden","Shenzhen","XL","3.3","24.99","9.4","SKU-60445","QualityGoods Corp",1,1072
"706063","Eyebrow Pencil Elite","Beauty","Los Angeles","L","4.64","24.99","6.71","SKU-85004","PrimeMaterials GmbH",1,1008
"682789","Yoga Pants Basic","Apparel","Mexico City","M","0.77","199.99","60.0","SKU-92594","EcoSource LLC","",1333
"872246","LED Desk Lamp Plus","Home & Garden","Berlin","L","3.8","299.99","92.68","SKU-99073","PrimeMaterials GmbH",1,668
"518309","4K Smart TV Plus","Electronics","Bangalore","XL","1.45","499.99","240.17","SKU-83181","EcoSource LLC",1,883
"899444","Remote Control Car Premium","Toys & Games","Shenzhen","S","3.22","99.99","32.2","SKU-56854","PrimeMaterials GmbH",1,783
"632342","Organic Coffee Beans Premium","Grocery","Detroit","L","2.23","14.99","8.78","SKU-43185","ValueChain Partners",1,1691
